client_id,risk_appetite,category,asset_type,asset_name,value,purchase_date,annual_return,is_international,sector
CL101200,Moderate,Bonds,Corporate Bond,BLV,13191.79,2024-12-11,0.086,False,Long-Term
CL101200,Moderate,Cash,Cash,T-Bills,1234.75,2023-04-21,0.0219,False,Short-Term Government
CL101200,Moderate,Alternatives,Private Equity,Buyout Fund,828.67,2024-12-21,-0.369,True,Mature Companies
CL101200,Moderate,Alternatives,Hedge Fund,Event Driven,115.38,2017-03-26,-0.1531,False,Special Situations
CL101200,Moderate,Real Estate,Property,Residential,1769.2,2020-12-11,0.0813,True,Residential
CL101200,Moderate,Commodities,Commodity,DBC,74.33,2016-12-24,0.0791,False,Diversified
CL101200,Moderate,Commodities,Commodity,IAU,719.02,2018-01-10,-0.0523,False,Precious Metals
CL101201,Conservative,Equities,ETF,VHT,622.31,2018-03-15,0.0434,False,Healthcare
CL101201,Conservative,Equities,Mutual Fund,VTSAX,78.92,2023-08-05,0.0422,False,Broad Market
CL101201,Conservative,Equities,Stock,V,2588.44,2023-06-22,0.0404,False,Financials
CL101201,Conservative,Equities,Stock,META,2251.91,2019-02-15,0.1008,False,Communication Services
CL101201,Conservative,Equities,Stock,META,501.28,2023-03-06,0.0027,False,Communication Services
CL101201,Conservative,Equities,Stock,GOOGL,993.32,2021-05-15,0.2254,False,Communication Services
CL101201,Conservative,Equities,Stock,JPM,940.88,2019-06-29,0.201,False,Financials
CL101201,Conservative,Bonds,Corporate Bond,VCSH,1086.85,2022-10-26,0.0272,False,Short-Term Corporate
CL101201,Conservative,Bonds,Corporate Bond,Investment Grade,505.75,2015-08-31,0.0697,False,Investment Grade
CL101201,Conservative,Bonds,Corporate Bond,BLV,5720.82,2020-10-05,0.1628,False,Long-Term
CL101201,Conservative,Bonds,Corporate Bond,BLV,710.25,2019-09-20,0.0685,False,Long-Term
CL101201,Conservative,Bonds,Government Bond,TIPS,7862.65,2025-07-03,0.0155,False,Inflation-Protected
CL101201,Conservative,Bonds,Corporate Bond,VCLT,2993.65,2018-04-04,0.0366,False,Long-Term Corporate
CL101201,Conservative,Bonds,Government Bond,US Treasury,2679.46,2022-01-04,-0.0433,False,Government
CL101201,Conservative,Bonds,Corporate Bond,LQD,4942.26,2020-07-03,0.0673,False,Investment Grade
CL101201,Conservative,Cash,Cash,Money Market,2133.77,2022-03-02,0.0145,False,Money Market
CL101201,Conservative,Cash,Cash,CD,2067.35,2019-03-28,0.0247,False,Certificate of Deposit
CL101201,Conservative,Cash,Cash,Savings Account,3828.1,2019-05-15,0.0286,False,Bank Deposit
CL101201,Conservative,Alternatives,Hedge Fund,Long/Short,2631.88,2017-12-25,0.1361,True,Equity Strategy
CL101201,Conservative,Real Estate,REIT,O,253.14,2021-11-07,0.0317,False,Retail
CL101201,Conservative,Real Estate,REIT,AMT,2004.08,2015-09-15,0.0856,False,Infrastructure
CL101201,Conservative,Commodities,Commodity,USO,257.63,2021-11-14,0.2159,False,Energy
CL101201,Conservative,Commodities,Commodity,SLV,787.85,2019-01-27,0.1127,False,Precious Metals
CL101201,Conservative,Commodities,Commodity,PDBC,1035.12,2024-08-05,0.0867,True,Diversified
CL101202,Moderate,Equities,ETF,XLK,3258.08,2015-09-12,0.2322,True,Technology
CL101202,Moderate,Equities,Mutual Fund,FXAIX,3146.71,2021-10-12,0.0338,True,Broad Market
CL101202,Moderate,Equities,ETF,VB,4283.37,2016-07-16,-0.1729,False,Small Cap
CL101202,Moderate,Equities,Mutual Fund,VTSMX,3331.93,2023-02-26,0.0157,False,Broad Market
CL101202,Moderate,Equities,Stock,MSFT,5714.29,2018-08-24,-0.0116,False,Technology
CL101202,Moderate,Equities,Mutual Fund,FCNTX,9263.85,2024-02-29,-0.0055,False,Growth
CL101202,Moderate,Equities,Mutual Fund,SWPPX,3163.65,2017-01-18,-0.0772,True,Broad Market
CL101202,Moderate,Equities,Stock,AAPL,481.53,2024-07-29,-0.1214,False,Technology
CL101202,Moderate,Equities,ETF,XLF,578.45,2023-11-25,-0.0287,False,Financials
CL101202,Moderate,Equities,Stock,META,1941.78,2024-10-03,0.0177,False,Communication Services
CL101202,Moderate,Equities,Mutual Fund,SWPPX,2824.33,2017-03-09,0.0283,False,Broad Market
CL101202,Moderate,Bonds,Corporate Bond,LQD,6348.05,2017-07-10,0.0151,False,Investment Grade
CL101202,Moderate,Bonds,Government Bond,Agency Bonds,2794.53,2017-10-30,0.0273,False,Government Agency
CL101202,Moderate,Bonds,Corporate Bond,VCLT,914.99,2022-07-01,0.0741,False,Long-Term Corporate
CL101202,Moderate,Bonds,Government Bond,US Treasury,796.03,2023-04-12,-0.0751,False,Government
CL101202,Moderate,Bonds,Corporate Bond,VCLT,2375.61,2022-09-09,-0.0082,True,Long-Term Corporate
CL101202,Moderate,Bonds,Government Bond,US Treasury,3185.77,2020-09-12,0.13,False,Government
CL101202,Moderate,Bonds,Government Bond,Municipal Bonds,777.81,2019-02-01,0.0408,False,Municipal
CL101202,Moderate,Bonds,Corporate Bond,BLV,1137.05,2016-09-06,0.0431,True,Long-Term
CL101202,Moderate,Cash,Cash,CD,1508.66,2016-08-04,0.0151,False,Certificate of Deposit
CL101202,Moderate,Cash,Cash,Savings Account,1716.65,2021-09-15,0.0036,False,Bank Deposit
CL101202,Moderate,Cash,Cash,Money Market,1193.93,2022-06-02,0.0137,False,Money Market
CL101202,Moderate,Alternatives,Private Equity,Buyout Fund,2862.78,2020-06-04,0.0151,True,Mature Companies
CL101202,Moderate,Real Estate,REIT,SCHH,1074.46,2022-02-13,-0.2214,True,Diversified
CL101202,Moderate,Real Estate,Property,Commercial,6736.75,2016-05-30,0.0672,False,Commercial
CL101203,Moderately Conservative,Equities,Mutual Fund,VTSAX,157.17,2020-09-19,0.3742,False,Broad Market
CL101203,Moderately Conservative,Equities,Stock,JNJ,319.04,2020-04-24,0.2007,False,Healthcare
CL101203,Moderately Conservative,Equities,Mutual Fund,VFIAX,84.4,2023-05-18,-0.1302,False,Broad Market
CL101203,Moderately Conservative,Equities,Stock,AMZN,589.2,2016-03-16,0.1084,False,Consumer Discretionary
CL101203,Moderately Conservative,Equities,Mutual Fund,SWPPX,1103.58,2025-06-24,0.0239,True,Broad Market
CL101203,Moderately Conservative,Equities,ETF,VTI,338.07,2023-07-23,-0.2598,False,Broad Market
CL101203,Moderately Conservative,Equities,Mutual Fund,FCNTX,129.97,2021-10-02,-0.0753,False,Growth
CL101203,Moderately Conservative,Equities,Stock,MSFT,954.8,2023-08-04,0.0779,False,Technology
CL101203,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,20.62,2019-01-02,0.0773,False,Municipal
CL101203,Moderately Conservative,Bonds,Corporate Bond,VCSH,3924.04,2015-11-22,0.0805,False,Short-Term Corporate
CL101203,Moderately Conservative,Bonds,Corporate Bond,LQD,15.0,2022-08-05,0.0537,False,Investment Grade
CL101203,Moderately Conservative,Bonds,Government Bond,TIPS,937.05,2017-06-20,0.0899,False,Inflation-Protected
CL101203,Moderately Conservative,Cash,Cash,CD,828.42,2021-03-13,0.0257,False,Certificate of Deposit
CL101203,Moderately Conservative,Alternatives,Hedge Fund,Event Driven,230.94,2015-09-14,0.3076,False,Special Situations
CL101203,Moderately Conservative,Real Estate,REIT,IYR,760.67,2018-05-12,0.238,False,Diversified
CL101204,Moderately Conservative,Equities,ETF,VGT,1029.48,2020-08-31,-0.0032,False,Technology
CL101204,Moderately Conservative,Equities,ETF,VOO,161.23,2021-05-15,0.1752,False,Broad Market
CL101204,Moderately Conservative,Equities,Mutual Fund,FCNTX,1014.75,2024-02-12,0.2645,False,Growth
CL101204,Moderately Conservative,Equities,ETF,QQQ,414.88,2016-07-27,0.2324,False,Technology
CL101204,Moderately Conservative,Equities,ETF,VB,346.87,2019-04-08,0.2753,False,Small Cap
CL101204,Moderately Conservative,Equities,ETF,QQQ,1831.25,2017-04-23,0.0599,False,Technology
CL101204,Moderately Conservative,Equities,Mutual Fund,FCNTX,727.63,2021-01-20,-0.0599,True,Growth
CL101204,Moderately Conservative,Equities,Mutual Fund,SWPPX,547.71,2023-12-04,-0.17,True,Broad Market
CL101204,Moderately Conservative,Equities,Stock,GOOGL,1934.7,2019-10-28,-0.2184,False,Communication Services
CL101204,Moderately Conservative,Equities,Stock,JNJ,2782.78,2025-03-12,0.0507,False,Healthcare
CL101204,Moderately Conservative,Equities,ETF,XLK,436.68,2019-08-09,0.153,False,Technology
CL101204,Moderately Conservative,Equities,ETF,IWM,59.67,2020-11-06,0.2014,False,Small Cap
CL101204,Moderately Conservative,Equities,ETF,QQQ,897.78,2022-11-05,0.115,True,Technology
CL101204,Moderately Conservative,Bonds,Government Bond,Agency Bonds,161.16,2025-04-09,0.0706,False,Government Agency
CL101204,Moderately Conservative,Bonds,Corporate Bond,LQD,6551.77,2023-10-31,-0.0217,False,Investment Grade
CL101204,Moderately Conservative,Bonds,Government Bond,TIPS,4499.84,2023-10-24,0.0017,False,Inflation-Protected
CL101204,Moderately Conservative,Bonds,Corporate Bond,BLV,724.18,2021-03-27,-0.0089,True,Long-Term
CL101204,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,1223.79,2022-06-25,0.0485,False,Municipal
CL101204,Moderately Conservative,Bonds,Corporate Bond,LQD,1155.77,2018-11-19,0.0694,False,Investment Grade
CL101204,Moderately Conservative,Cash,Cash,CD,127.73,2018-12-08,0.0081,False,Certificate of Deposit
CL101204,Moderately Conservative,Cash,Cash,Savings Account,870.49,2018-05-17,0.0165,False,Bank Deposit
CL101204,Moderately Conservative,Cash,Cash,T-Bills,1368.73,2022-06-29,0.0097,False,Short-Term Government
CL101204,Moderately Conservative,Alternatives,Hedge Fund,Long/Short,280.31,2018-08-22,-0.0492,True,Equity Strategy
CL101204,Moderately Conservative,Alternatives,Hedge Fund,Long/Short,233.39,2025-04-25,0.0493,False,Equity Strategy
CL101204,Moderately Conservative,Commodities,Commodity,SLV,580.7,2023-03-28,0.0425,False,Precious Metals
CL101204,Moderately Conservative,Commodities,Commodity,IAU,2052.31,2019-10-09,-0.4702,False,Precious Metals
CL101205,Moderately Conservative,Equities,Stock,PG,140.97,2020-02-19,0.1847,False,Consumer Staples
CL101205,Moderately Conservative,Equities,Mutual Fund,SWPPX,290.84,2020-07-31,0.0509,True,Broad Market
CL101205,Moderately Conservative,Equities,Stock,META,575.09,2021-07-26,-0.1001,False,Communication Services
CL101205,Moderately Conservative,Equities,Mutual Fund,FCNTX,859.9,2020-04-19,0.12,True,Growth
CL101205,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,978.32,2021-02-07,-0.0127,False,Municipal
CL101205,Moderately Conservative,Bonds,Corporate Bond,BLV,1185.01,2024-07-09,0.0038,False,Long-Term
CL101205,Moderately Conservative,Cash,Cash,CD,128.46,2015-12-31,0.0249,False,Certificate of Deposit
CL101205,Moderately Conservative,Cash,Cash,Money Market,29.67,2016-08-14,0.015,False,Money Market
CL101205,Moderately Conservative,Alternatives,Private Equity,Buyout Fund,168.12,2017-07-05,0.2468,True,Mature Companies
CL101205,Moderately Conservative,Alternatives,Hedge Fund,Global Macro,223.76,2019-05-24,-0.2003,False,Macro Strategy
CL101205,Moderately Conservative,Real Estate,Property,Industrial,231.29,2016-02-07,0.0763,True,Industrial
CL101206,Moderately Conservative,Equities,Stock,JPM,440.33,2021-03-11,0.2271,False,Financials
CL101206,Moderately Conservative,Equities,Stock,AAPL,300.82,2017-06-03,-0.0434,False,Technology
CL101206,Moderately Conservative,Equities,Stock,V,21.43,2022-04-05,0.0605,False,Financials
CL101206,Moderately Conservative,Equities,Mutual Fund,FCNTX,372.51,2023-01-24,0.0206,False,Growth
CL101206,Moderately Conservative,Equities,Stock,AMZN,172.14,2017-11-12,-0.0557,False,Consumer Discretionary
CL101206,Moderately Conservative,Equities,ETF,VOO,251.01,2016-08-03,0.2131,True,Broad Market
CL101206,Moderately Conservative,Equities,Mutual Fund,SWPPX,54.81,2024-05-11,0.1895,False,Broad Market
CL101206,Moderately Conservative,Equities,Mutual Fund,VTSAX,0.06,2018-10-27,0.0915,False,Broad Market
CL101206,Moderately Conservative,Equities,Mutual Fund,FXAIX,90.03,2015-11-04,-0.0502,False,Broad Market
CL101206,Moderately Conservative,Equities,ETF,QQQ,46.9,2022-10-31,0.0975,False,Technology
CL101206,Moderately Conservative,Bonds,Corporate Bond,VCSH,2254.11,2021-11-11,0.0094,True,Short-Term Corporate
CL101206,Moderately Conservative,Cash,Cash,CD,99.35,2025-01-13,0.0212,False,Certificate of Deposit
CL101206,Moderately Conservative,Cash,Cash,Money Market,136.74,2016-10-28,0.026,False,Money Market
CL101206,Moderately Conservative,Alternatives,Hedge Fund,Market Neutral,94.89,2022-03-26,0.4795,True,Arbitrage
CL101206,Moderately Conservative,Alternatives,Private Equity,Venture Capital,40.08,2021-07-05,0.0738,False,Early Stage
CL101207,Moderate,Equities,Stock,AMZN,1757.19,2022-08-08,-0.0958,False,Consumer Discretionary
CL101207,Moderate,Equities,ETF,VGT,2308.09,2018-12-24,0.2493,True,Technology
CL101207,Moderate,Equities,Mutual Fund,VFIAX,2687.21,2024-03-15,0.1686,True,Broad Market
CL101207,Moderate,Equities,Mutual Fund,SWPPX,452.52,2024-12-18,0.0198,True,Broad Market
CL101207,Moderate,Equities,Mutual Fund,SWPPX,1543.26,2024-12-27,0.1231,False,Broad Market
CL101207,Moderate,Equities,Mutual Fund,FCNTX,663.46,2021-09-29,-0.0031,False,Growth
CL101207,Moderate,Equities,Stock,JNJ,305.47,2025-05-06,0.2245,False,Healthcare
CL101207,Moderate,Equities,ETF,VTI,1334.88,2019-02-07,0.0382,False,Broad Market
CL101207,Moderate,Equities,Stock,TSLA,271.94,2024-02-12,-0.267,False,Consumer Discretionary
CL101207,Moderate,Equities,Stock,V,112.81,2023-01-04,-0.1475,False,Financials
CL101207,Moderate,Bonds,Government Bond,US Treasury,383.79,2019-10-20,0.0904,False,Government
CL101207,Moderate,Bonds,Government Bond,TIPS,1241.94,2022-07-16,0.0881,False,Inflation-Protected
CL101207,Moderate,Bonds,Corporate Bond,BLV,7.22,2022-05-28,-0.032,False,Long-Term
CL101207,Moderate,Bonds,Corporate Bond,LQD,833.53,2023-04-18,0.0965,True,Investment Grade
CL101207,Moderate,Bonds,Corporate Bond,BLV,156.91,2019-10-07,0.0117,False,Long-Term
CL101207,Moderate,Bonds,Government Bond,TIPS,1460.44,2025-03-27,0.047,False,Inflation-Protected
CL101207,Moderate,Bonds,Corporate Bond,Investment Grade,322.05,2018-04-06,0.0369,False,Investment Grade
CL101207,Moderate,Bonds,Corporate Bond,VCSH,282.74,2016-12-23,0.0696,False,Short-Term Corporate
CL101207,Moderate,Cash,Cash,Savings Account,11.62,2024-04-20,0.0103,False,Bank Deposit
CL101207,Moderate,Cash,Cash,Money Market,63.12,2019-08-24,0.0242,False,Money Market
CL101207,Moderate,Cash,Cash,CD,12.54,2021-12-23,0.0092,False,Certificate of Deposit
CL101207,Moderate,Real Estate,REIT,AMT,1329.94,2025-05-16,0.1183,False,Infrastructure
CL101207,Moderate,Real Estate,Property,Industrial,129.43,2022-03-29,0.2656,False,Industrial
CL101207,Moderate,Real Estate,REIT,SCHH,386.19,2022-05-08,0.0551,False,Diversified
CL101207,Moderate,Commodities,Commodity,GLD,1019.57,2017-08-05,-0.1255,False,Precious Metals
CL101208,Moderately Aggressive,Equities,Mutual Fund,FCNTX,2852.33,2015-12-05,-0.1296,False,Growth
CL101208,Moderately Aggressive,Equities,ETF,SPY,665.71,2017-06-17,0.3063,False,Broad Market
CL101208,Moderately Aggressive,Equities,ETF,VB,1880.55,2022-08-09,0.2776,True,Small Cap
CL101208,Moderately Aggressive,Equities,ETF,VB,13151.46,2016-01-18,0.0669,True,Small Cap
CL101208,Moderately Aggressive,Equities,Stock,PG,16699.77,2022-10-19,0.0531,True,Consumer Staples
CL101208,Moderately Aggressive,Equities,ETF,SPY,17978.15,2021-10-23,0.0917,False,Broad Market
CL101208,Moderately Aggressive,Equities,Mutual Fund,FXAIX,6689.61,2022-05-01,-0.0365,True,Broad Market
CL101208,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,3191.51,2019-12-14,0.0764,False,Municipal
CL101208,Moderately Aggressive,Bonds,Government Bond,US Treasury,11031.09,2018-12-29,0.0523,False,Government
CL101208,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,3845.8,2025-02-20,0.0667,True,Government Agency
CL101208,Moderately Aggressive,Cash,Cash,Money Market,0.0,2017-05-07,0.022,False,Money Market
CL101208,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,14386.49,2016-01-16,0.3394,False,Early Stage
CL101208,Moderately Aggressive,Commodities,Commodity,DBC,6400.61,2024-03-26,0.5505,True,Diversified
CL101209,Moderate,Equities,ETF,VOO,420.66,2021-08-09,0.173,False,Broad Market
CL101209,Moderate,Equities,ETF,XLK,172.18,2015-08-29,-0.0079,True,Technology
CL101209,Moderate,Equities,ETF,VB,159.37,2021-09-16,0.2963,False,Small Cap
CL101209,Moderate,Equities,ETF,XLF,160.85,2024-08-15,0.137,False,Financials
CL101209,Moderate,Equities,Mutual Fund,VTSMX,358.5,2018-09-07,0.1472,True,Broad Market
CL101209,Moderate,Equities,Stock,PG,271.5,2016-05-16,-0.1319,False,Consumer Staples
CL101209,Moderate,Equities,Stock,GOOGL,494.62,2021-12-08,0.1545,False,Communication Services
CL101209,Moderate,Equities,Stock,TSLA,58.38,2021-04-09,0.2409,False,Consumer Discretionary
CL101209,Moderate,Equities,ETF,VTI,194.84,2021-12-23,0.162,True,Broad Market
CL101209,Moderate,Equities,ETF,XLF,692.13,2016-01-27,0.1687,False,Financials
CL101209,Moderate,Bonds,Government Bond,TIPS,293.9,2018-11-09,0.121,False,Inflation-Protected
CL101209,Moderate,Bonds,Government Bond,Municipal Bonds,883.12,2025-02-08,0.0798,False,Municipal
CL101209,Moderate,Bonds,Corporate Bond,VCLT,2.55,2020-05-19,0.012,False,Long-Term Corporate
CL101209,Moderate,Bonds,Corporate Bond,Investment Grade,255.61,2019-03-30,0.0529,False,Investment Grade
CL101209,Moderate,Bonds,Corporate Bond,BLV,369.2,2018-11-28,0.069,False,Long-Term
CL101209,Moderate,Bonds,Government Bond,US Treasury,238.76,2016-09-30,-0.0743,True,Government
CL101209,Moderate,Cash,Cash,Savings Account,96.08,2022-04-09,0.0219,False,Bank Deposit
CL101209,Moderate,Cash,Cash,Money Market,308.13,2024-01-31,0.009,False,Money Market
CL101209,Moderate,Real Estate,REIT,SCHH,287.98,2019-10-27,0.1179,False,Diversified
CL101209,Moderate,Real Estate,Property,Industrial,139.64,2024-03-29,-0.0905,False,Industrial
CL101209,Moderate,Commodities,Commodity,SLV,182.0,2021-02-03,0.288,False,Precious Metals
CL101210,Moderately Conservative,Equities,ETF,QQQ,10690.71,2021-06-15,0.1203,False,Technology
CL101210,Moderately Conservative,Equities,ETF,XLK,912.46,2016-11-17,-0.031,False,Technology
CL101210,Moderately Conservative,Equities,Mutual Fund,FCNTX,9540.1,2023-02-07,0.1332,False,Growth
CL101210,Moderately Conservative,Equities,Stock,MSFT,3725.64,2023-02-15,0.0085,False,Technology
CL101210,Moderately Conservative,Equities,Mutual Fund,FXAIX,2521.62,2018-04-16,0.0909,False,Broad Market
CL101210,Moderately Conservative,Equities,ETF,VTI,13240.14,2022-09-07,0.1483,False,Broad Market
CL101210,Moderately Conservative,Equities,ETF,IWM,1315.41,2019-10-25,-0.0076,False,Small Cap
CL101210,Moderately Conservative,Equities,Stock,V,1056.31,2022-05-10,-0.1815,False,Financials
CL101210,Moderately Conservative,Equities,ETF,VTI,1344.15,2018-10-26,0.1148,True,Broad Market
CL101210,Moderately Conservative,Equities,ETF,SPY,4502.33,2017-12-20,0.0521,False,Broad Market
CL101210,Moderately Conservative,Equities,ETF,VB,1331.49,2017-07-25,-0.0092,False,Small Cap
CL101210,Moderately Conservative,Bonds,Corporate Bond,BLV,3656.6,2024-05-31,0.0523,False,Long-Term
CL101210,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,6176.5,2020-01-29,0.0213,False,Investment Grade
CL101210,Moderately Conservative,Bonds,Corporate Bond,LQD,12766.49,2023-11-24,0.0726,False,Investment Grade
CL101210,Moderately Conservative,Bonds,Corporate Bond,VCLT,20251.8,2021-08-06,-0.0534,False,Long-Term Corporate
CL101210,Moderately Conservative,Bonds,Government Bond,Agency Bonds,1138.46,2020-09-15,-0.1071,False,Government Agency
CL101210,Moderately Conservative,Bonds,Corporate Bond,BLV,14389.66,2023-08-29,-0.0407,False,Long-Term
CL101210,Moderately Conservative,Bonds,Corporate Bond,LQD,544.25,2019-01-29,0.0755,False,Investment Grade
CL101210,Moderately Conservative,Bonds,Corporate Bond,High Yield,2200.15,2019-09-20,0.0161,False,High Yield
CL101210,Moderately Conservative,Cash,Cash,Savings Account,4797.03,2024-05-17,0.0175,False,Bank Deposit
CL101210,Moderately Conservative,Cash,Cash,CD,7580.96,2022-01-03,0.0302,False,Certificate of Deposit
CL101210,Moderately Conservative,Alternatives,Private Equity,Venture Capital,7042.16,2017-02-14,0.0855,False,Early Stage
CL101210,Moderately Conservative,Real Estate,REIT,IYR,11766.69,2017-02-28,-0.0296,True,Diversified
CL101210,Moderately Conservative,Commodities,Commodity,IAU,384.8,2018-09-07,-0.0951,True,Precious Metals
CL101210,Moderately Conservative,Commodities,Commodity,USO,4879.08,2021-08-14,-0.2683,False,Energy
CL101210,Moderately Conservative,Commodities,Commodity,SLV,452.58,2021-05-30,0.0848,False,Precious Metals
CL101211,Moderately Aggressive,Equities,Stock,AAPL,6211.62,2016-07-25,0.2229,True,Technology
CL101211,Moderately Aggressive,Equities,ETF,IWM,3328.46,2020-09-13,0.4598,True,Small Cap
CL101211,Moderately Aggressive,Equities,Stock,V,760.94,2025-02-14,0.1322,False,Financials
CL101211,Moderately Aggressive,Equities,ETF,XLF,1854.63,2025-05-01,0.1616,False,Financials
CL101211,Moderately Aggressive,Equities,ETF,VB,3626.61,2024-10-27,-0.0047,True,Small Cap
CL101211,Moderately Aggressive,Bonds,Government Bond,TIPS,1068.55,2021-08-25,0.0616,False,Inflation-Protected
CL101211,Moderately Aggressive,Bonds,Corporate Bond,High Yield,1657.42,2019-04-13,0.0992,False,High Yield
CL101211,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,934.13,2022-04-21,0.0041,False,Investment Grade
CL101211,Moderately Aggressive,Cash,Cash,CD,334.72,2020-02-18,0.0234,False,Certificate of Deposit
CL101211,Moderately Aggressive,Cash,Cash,Savings Account,1112.84,2024-03-26,0.0188,False,Bank Deposit
CL101211,Moderately Aggressive,Cash,Cash,T-Bills,1117.94,2020-12-06,0.0072,False,Short-Term Government
CL101211,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,2033.51,2024-09-29,0.1275,False,Early Stage
CL101211,Moderately Aggressive,Real Estate,REIT,SCHH,1944.98,2024-07-24,0.1282,False,Diversified
CL101212,Moderate,Equities,Mutual Fund,FXAIX,33533.1,2021-01-17,0.245,True,Broad Market
CL101212,Moderate,Equities,Stock,MSFT,5059.71,2018-03-18,-0.0851,False,Technology
CL101212,Moderate,Equities,ETF,XLK,21300.13,2022-08-08,0.125,False,Technology
CL101212,Moderate,Equities,ETF,XLK,22003.15,2023-01-08,0.3121,True,Technology
CL101212,Moderate,Equities,Mutual Fund,FXAIX,34432.1,2024-06-18,0.2781,True,Broad Market
CL101212,Moderate,Equities,Stock,V,14905.03,2025-01-01,0.2237,False,Financials
CL101212,Moderate,Equities,Stock,V,9971.33,2017-06-02,0.2677,True,Financials
CL101212,Moderate,Equities,Mutual Fund,FXAIX,15433.85,2021-08-03,0.1996,False,Broad Market
CL101212,Moderate,Equities,Mutual Fund,VTSAX,16686.82,2016-10-22,0.0119,True,Broad Market
CL101212,Moderate,Equities,Mutual Fund,FCNTX,36442.67,2019-05-12,0.1427,False,Growth
CL101212,Moderate,Equities,ETF,QQQ,4853.07,2019-12-04,0.128,False,Technology
CL101212,Moderate,Equities,ETF,SPY,39674.63,2022-07-06,0.2639,True,Broad Market
CL101212,Moderate,Equities,Mutual Fund,FXAIX,9626.63,2024-03-22,0.2327,False,Broad Market
CL101212,Moderate,Equities,Stock,AAPL,28801.75,2017-12-30,0.0896,False,Technology
CL101212,Moderate,Bonds,Corporate Bond,BLV,122709.66,2019-09-21,0.0353,False,Long-Term
CL101212,Moderate,Bonds,Government Bond,TIPS,9971.75,2016-08-29,0.0926,False,Inflation-Protected
CL101212,Moderate,Cash,Cash,Money Market,43193.59,2017-05-30,0.0214,False,Money Market
CL101212,Moderate,Cash,Cash,Money Market,13205.57,2015-10-30,0.0145,False,Money Market
CL101212,Moderate,Alternatives,Hedge Fund,Global Macro,7442.71,2021-08-16,0.4569,False,Macro Strategy
CL101212,Moderate,Alternatives,Private Equity,Buyout Fund,8793.88,2016-10-07,0.0483,False,Mature Companies
CL101212,Moderate,Alternatives,Private Equity,Buyout Fund,38705.41,2018-04-20,0.0916,True,Mature Companies
CL101212,Moderate,Real Estate,Property,Residential,43501.96,2020-10-15,-0.0286,False,Residential
CL101212,Moderate,Real Estate,Property,Commercial,5916.54,2019-09-17,0.219,False,Commercial
CL101213,Moderately Aggressive,Equities,Mutual Fund,VFIAX,614.37,2018-12-21,-0.0589,True,Broad Market
CL101213,Moderately Aggressive,Equities,Stock,MSFT,13.82,2021-01-05,-0.0721,True,Technology
CL101213,Moderately Aggressive,Equities,Mutual Fund,FCNTX,1400.09,2016-11-11,0.3555,True,Growth
CL101213,Moderately Aggressive,Equities,Mutual Fund,VFIAX,151.99,2018-12-15,-0.0828,True,Broad Market
CL101213,Moderately Aggressive,Equities,ETF,IWM,1155.11,2024-12-15,0.1663,True,Small Cap
CL101213,Moderately Aggressive,Equities,ETF,VOO,347.88,2024-01-04,-0.0883,True,Broad Market
CL101213,Moderately Aggressive,Equities,ETF,VTI,335.41,2019-12-23,0.0344,True,Broad Market
CL101213,Moderately Aggressive,Equities,Stock,META,290.52,2019-03-08,0.0792,False,Communication Services
CL101213,Moderately Aggressive,Equities,Stock,PG,1240.02,2016-01-03,0.085,True,Consumer Staples
CL101213,Moderately Aggressive,Equities,Mutual Fund,SWPPX,113.17,2018-12-05,0.3348,False,Broad Market
CL101213,Moderately Aggressive,Equities,ETF,VOO,458.77,2016-01-15,0.354,True,Broad Market
CL101213,Moderately Aggressive,Equities,Stock,AAPL,185.48,2020-10-11,-0.0639,True,Technology
CL101213,Moderately Aggressive,Equities,ETF,SPY,1197.04,2016-10-21,0.0882,True,Broad Market
CL101213,Moderately Aggressive,Equities,Stock,GOOGL,89.99,2017-05-07,-0.1434,True,Communication Services
CL101213,Moderately Aggressive,Bonds,Government Bond,TIPS,965.58,2025-02-07,-0.0296,False,Inflation-Protected
CL101213,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,429.51,2016-01-23,0.0901,True,Investment Grade
CL101213,Moderately Aggressive,Bonds,Government Bond,TIPS,673.36,2016-11-16,-0.0073,False,Inflation-Protected
CL101213,Moderately Aggressive,Cash,Cash,T-Bills,0.0,2017-02-14,0.0246,False,Short-Term Government
CL101213,Moderately Aggressive,Cash,Cash,Savings Account,0.0,2016-08-11,0.0126,False,Bank Deposit
CL101213,Moderately Aggressive,Cash,Cash,Money Market,0.0,2020-03-10,0.0264,False,Money Market
CL101213,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,150.13,2016-07-12,0.2844,False,Mature Companies
CL101213,Moderately Aggressive,Alternatives,Hedge Fund,Event Driven,1514.7,2018-09-26,-0.14,False,Special Situations
CL101213,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,8.51,2016-07-14,0.0271,False,Macro Strategy
